title,price,date,destaque,categoria,tipo,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,zona,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda
Venda-Apartamento-São Paulo-Vila Penteado,630000,25/04/2024,False,Apartamentos,Padrão,456,60,2,2,1,0,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado na Vila Amália,480000,25/04/2024,False,Casas,Padrão,0,85,2,2,1,114,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda tem 198 metros quadrados com 3 quartos em Santana - São Paulo - SP,2030000,25/04/2024,False,Apartamentos,Padrão,2400,198,3,5,4,1100,NORTE,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False
Apartamento 02 dormitórios em Santana,400000,25/04/2024,False,Apartamentos,Padrão,410,74,2,1,0,0,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda tem 88 metros quadrados com 2 quartos em Santa Teresinha - São Paul,1500000,25/04/2024,False,Apartamentos,Padrão,990,88,2,2,2,500,NORTE,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True
"Casa com 109 m², 4 quartos, 2 vagas - Lauzane Paulista",699000,25/04/2024,False,Casas,Padrão,0,109,4,3,2,826,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento para venda com 72 metros quadrados com 2 quartos em Lauzane Paulista - São Pau,750000,25/04/2024,False,Apartamentos,Padrão,790,72,2,2,1,110,NORTE,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
OPORTUNIDADE ÚNICA! Maravilhoso Apartamento(MOBILIADO) de 66m² com 03 Dormitórios 01 Suíte,580000,25/04/2024,False,Apartamentos,Padrão,633,66,3,2,2,165,NORTE,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True
"Sobrado com 2 dormitórios à venda, 90 m² por R$ 379.000,00 - Freguesia do Ó - São Paulo/SP",379000,25/04/2024,False,Casas,Padrão,300,90,2,1,1,20,NORTE,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
"Sobrado com 2 dormitórios à venda, 100 m² por R$ 545.000,00 - Limão - São Paulo/SP",545000,25/04/2024,False,Casas,Padrão,0,100,2,2,1,120,NORTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento para venda com 89 metros quadrados com 3 quartos em Água Fria - São Paulo - SP,650000,25/04/2024,False,Apartamentos,Padrão,1100,89,3,2,1,220,NORTE,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False
Apartamento para venda possui 84 metros quadrados com 3 quartos em Lauzane Paulista - São ,923000,25/04/2024,False,Apartamentos,Padrão,923,84,3,2,2,350,NORTE,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
Sobrado á venda com 200 metros quadrados com 3 quartos em Vila Gustavo - São Paulo - SP,750000,25/04/2024,False,Casas,Padrão,0,200,3,2,2,0,NORTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
"Sobrado com 137 m², 3 quartos, 2 vagas - Lauzane Paulista",594000,25/04/2024,False,Casas,Padrão,0,137,3,3,2,182,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Apartamento de 62m² a venda no Jardim São Paulo, excelente região, venha conferir!!",320000,25/04/2024,False,Apartamentos,Padrão,430,62,2,1,0,70,NORTE,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento para venda com 133 metros quadrados com 3 quartos,1980000,25/04/2024,False,Apartamentos,Padrão,940,133,3,5,2,100,NORTE,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento à Venda  63 metros _ Bairro do Limão - São Paulo - SP,599000,25/04/2024,False,Apartamentos,Padrão,924,63,3,2,1,99,NORTE,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento para venda com 98 metros quadrados com 3 quartos em Santana - São Paulo - SP,1260000,25/04/2024,False,Apartamentos,Padrão,900,98,3,3,2,427,NORTE,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True
SãO PAULO - Apartamento Padrão - Jardim Brasil (Zona Norte),391950,25/04/2024,False,Apartamentos,Padrão,255,46,2,1,0,11,NORTE,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Vila Amélia,298000,25/04/2024,False,Apartamentos,Padrão,388,46,2,1,1,1,NORTE,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Jardim Paraíso,437000,25/04/2024,False,Apartamentos,Padrão,890,70,3,1,1,1000,NORTE,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento com 85 m², 3 quartos, 1 suíte, 2 vagas - Lauzane Paulista",859000,25/04/2024,False,Apartamentos,Padrão,1150,85,3,2,2,360,NORTE,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Vila Guilherme,450000,25/04/2024,False,Apartamentos,Padrão,620,62,1,1,0,0,NORTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Tucuruvi,424000,25/04/2024,False,Apartamentos,Padrão,1100,69,2,2,1,540,NORTE,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Carandiru,620000,25/04/2024,False,Apartamentos,Padrão,700,69,3,2,2,84,NORTE,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento venda 103m²_3dts_2stes_2vgs_Santana_metrô linha azul - São Paulo - SP,1149000,25/04/2024,False,Apartamentos,Padrão,1100,103,3,4,2,570,NORTE,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
"Sobrado com 225 m², 3 quartos, 6 vagas - Lauzane Paulista",889000,25/04/2024,False,Casas,Padrão,0,225,3,3,5,250,NORTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda com 108 metros quadrados com 3 quartos em Santa Teresinha - São Pau,1870000,25/04/2024,False,Apartamentos,Padrão,1445,108,3,4,2,585,NORTE,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Lindo Apartamento com Vaga. Pronto pra morar!,258990,25/04/2024,True,Apartamentos,Padrão,412,50,1,1,1,92,CENTRO,False,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False
Lindo Apto 97m2 Bom Retiro/Barra Funda,850000,25/04/2024,True,Apartamentos,Padrão,900,97,3,3,2,370,CENTRO,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True
Studio mobiliado Republica,229000,24/04/2024,True,Apartamentos,Kitnet,326,26,1,1,0,305,CENTRO,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False
Apartamento recém-reformado no Belenzinho à venda,790000,25/04/2024,True,Apartamentos,Padrão,600,68,3,2,1,550,CENTRO,False,True,True,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,True
"Apartamento maravilhoso , à venda em Higienópolis",2100000,25/04/2024,False,Apartamentos,Padrão,3449,230,3,4,2,107,CENTRO,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sobrado para venda tem 81 metros quadrados com 3 quartos em Belenzinho - São Paulo - SP,900000,25/04/2024,False,Casas,Padrão,0,81,3,3,1,0,CENTRO,False,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False
More no mais icônico Edifício de SP - Copan - 168 mts - 3 Dorms/1 suíte,2650000,25/04/2024,False,Apartamentos,Padrão,1380,168,3,3,0,680,CENTRO,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True
Apartamento para venda tem 32 metros quadrados com 2 quartos em Barra Funda - São Paulo - ,231717,25/04/2024,False,Apartamentos,Padrão,0,32,2,1,0,0,CENTRO,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
"Apartamento (Padrão), com 2 quartos e 2 banheiros à Venda, 60 m² em São Paulo/SP",510000,25/04/2024,False,Apartamentos,Padrão,545,60,2,2,1,1360,CENTRO,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Barra Funda,561870,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,599328,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Bom Retiro,460000,25/04/2024,False,Apartamentos,Padrão,565,63,3,1,1,850,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Barra Funda,956729,25/04/2024,False,Apartamentos,Padrão,600,64,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,956729,25/04/2024,False,Apartamentos,Padrão,600,64,2,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,541060,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,499440,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Aclimação,680000,25/04/2024,False,Apartamentos,Padrão,650,65,3,1,2,102,CENTRO,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Vila Deodoro,650000,25/04/2024,False,Apartamentos,Padrão,800,85,2,2,1,0,CENTRO,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Barra Funda,499440,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,582680,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Santa Efigênia,287000,25/04/2024,False,Apartamentos,Padrão,360,49,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Barra Funda,541060,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,956729,25/04/2024,False,Apartamentos,Padrão,600,64,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - República,490000,25/04/2024,False,Apartamentos,Padrão,961,128,3,1,0,30,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,273100,25/04/2024,False,Apartamentos,Padrão,450,50,1,1,0,76,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Kitchenette/Conjugados - Bela Vista,265000,25/04/2024,False,Apartamentos,Kitnet,535,28,1,1,0,100,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Barra Funda,924624,25/04/2024,False,Apartamentos,Padrão,600,64,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,520250,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Barra Funda,582680,25/04/2024,False,Apartamentos,Padrão,600,42,1,1,1,0,CENTRO,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SãO PAULO - Apartamento Padrão - Bela Vista,349500,25/04/2024,False,Apartamentos,Padrão,500,30,1,1,1,0,CENTRO,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,460000,25/04/2024,False,Apartamentos,Padrão,600,100,2,1,0,0,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Flat - Bela Vista,470000,25/04/2024,False,Apartamentos,Loft,680,36,1,1,1,0,CENTRO,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,583000,25/04/2024,False,Apartamentos,Padrão,300,34,1,1,1,708,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Aclimação,371000,25/04/2024,False,Apartamentos,Padrão,450,85,2,1,0,100,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Consolação,954000,25/04/2024,False,Apartamentos,Padrão,1017,92,2,2,1,900,CENTRO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,425000,25/04/2024,False,Apartamentos,Padrão,750,36,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,273000,25/04/2024,False,Apartamentos,Padrão,450,50,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Bela Vista,430000,25/04/2024,False,Apartamentos,Padrão,421,33,1,1,0,0,CENTRO,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
